sName,Variety,Year,DOY,FINT,WGRN,WTOP
ITPO,Generic,1987,93,0.835092891,0,351.2471808
ITPO,Generic,1987,94,0.842361455,0,370.1079702
ITPO,Generic,1987,95,0.85104448,0,388.8966695
ITPO,Generic,1987,96,0.860984807,0,408.4103596
ITPO,Generic,1987,97,0.871756417,0,430.0108801
ITPO,Generic,1987,98,0.880942372,0,447.3906246
ITPO,Generic,1987,99,0.890839514,0,464.8610126
ITPO,Generic,1987,100,0.899805223,0,479.2632834
ITPO,Generic,1987,101,0.906586663,0,491.7697672
ITPO,Generic,1987,102,0.912066915,0,503.2943598
ITPO,Generic,1987,103,0.917497185,0,516.560466
ITPO,Generic,1987,104,0.92216036,0,523.8527936
ITPO,Generic,1987,105,0.92570874,0,537.6507207
ITPO,Generic,1987,106,0.929660583,0,547.9449067
ITPO,Generic,1987,107,0.93257436,0,567.3876768
ITPO,Generic,1987,108,0.936234109,0,591.9865209
ITPO,Generic,1987,109,0.941174617,0,617.7386258
ITPO,Generic,1987,110,0.946239482,0,645.629453
ITPO,Generic,1987,111,0.950835304,0,659.7870102
ITPO,Generic,1987,112,0.954605205,0,677.1290715
ITPO,Generic,1987,113,0.957530594,0,699.7612055
ITPO,Generic,1987,114,0.960501716,0,725.5781741
ITPO,Generic,1987,115,0.963508367,0,752.7062397
ITPO,Generic,1987,116,0.967169351,0,774.0586538
ITPO,Generic,1987,117,0.96836283,0,793.7316641
ITPO,Generic,1987,118,0.96927162,0,816.4053141
ITPO,Generic,1987,119,0.970085809,0,840.6131348
ITPO,Generic,1987,120,0.970997458,0,869.9878075
ITPO,Generic,1987,121,0.971940148,0,900.1199531
ITPO,Generic,1987,122,0.97304299,0,924.4587013
ITPO,Generic,1987,123,0.97412925,0,950.3117421
ITPO,Generic,1987,124,0.974974618,0,964.1654264
ITPO,Generic,1987,125,0.975842348,0,980.8676707
ITPO,Generic,1987,126,0.976294883,0,990.4064093
ITPO,Generic,1987,127,0.976829212,0,1001.008387
ITPO,Generic,1987,128,0.977128949,0,1022.272014
ITPO,Generic,1987,129,0.977457548,0,1049.233823
ITPO,Generic,1987,130,0.978102436,0,1079.557012
ITPO,Generic,1987,131,0.978893679,0,1103.58229
ITPO,Generic,1987,132,0.979749461,0,1124.98233
ITPO,Generic,1987,133,0.980402796,0,1146.166379
ITPO,Generic,1987,134,0.980966971,0,1167.132225
ITPO,Generic,1987,135,0.981509453,0,1172.351227
ITPO,Generic,1987,136,0.982031123,0,1201.181707
ITPO,Generic,1987,137,0.982158677,0,1229.439247
ITPO,Generic,1987,138,0.982847161,17.51688388,1251.945707
ITPO,Generic,1987,139,0.981499575,35.79172714,1279.031689
ITPO,Generic,1987,140,0.979956015,54.49427253,1298.249755
ITPO,Generic,1987,141,0.978339263,73.42805178,1311.990404
ITPO,Generic,1987,142,0.977127089,93.35796839,1334.473741
ITPO,Generic,1987,143,0.975726682,114.0399676,1358.42129
ITPO,Generic,1987,144,0.973922254,134.9060955,1377.406657
ITPO,Generic,1987,145,0.97169276,156.4519051,1397.717856
ITPO,Generic,1987,146,0.969360328,179.3483561,1424.241169
ITPO,Generic,1987,147,0.966435918,203.1981354,1452.273333
ITPO,Generic,1987,148,0.962974857,227.0685,1475.34249
ITPO,Generic,1987,149,0.959393905,249.489223,1485.932867
ITPO,Generic,1987,150,0.956519165,273.1607981,1501.770833
ITPO,Generic,1987,151,0.952891394,299.6968655,1529.969628
ITPO,Generic,1987,152,0.949239979,324.987374,1548.473845
ITPO,Generic,1987,153,0.945359112,352.3693355,1574.007398
ITPO,Generic,1987,154,0.941008965,381.1738344,1602.517586
ITPO,Generic,1987,155,0.935589165,411.177518,1632.621458
ITPO,Generic,1987,156,0.929778034,441.0450646,1659.044405
ITPO,Generic,1987,157,0.92305326,471.7805355,1685.92662
ITPO,Generic,1987,158,0.915983781,504.3771791,1716.582885
ITPO,Generic,1987,159,0.90700973,537.7956066,1747.121925
ITPO,Generic,1987,160,0.896570272,567.8861382,1764.664205
ITPO,Generic,1987,161,0.884045527,601.1295285,1790.133684
ITPO,Generic,1987,162,0.870413115,633.9390385,1812.325214
ITPO,Generic,1987,163,0.853475002,666.0501987,1830.890026
ITPO,Generic,1987,164,0.836162869,700.3625265,1853.906304
ITPO,Generic,1987,165,0.81550712,732.340891,1869.321053
ITPO,Generic,1987,166,0.780437664,763.7843803,1882.354512
ITPO,Generic,1987,167,0.73307442,800.7454437,1907.66392
ITPO,Generic,1987,168,0.705549594,836.8885067,1929.454556
ITPO,Generic,1987,169,0.678207288,872.2647989,1948.170724
ITPO,Generic,1987,170,0.649389925,872.2647989,1948.170724
ITPO,Generic,1987,171,0.617062377,872.2647989,1948.170724
ITPO,Generic,1987,172,0.590767483,872.2647989,1948.170724
ITPO,Generic,1987,173,0.556201132,872.2647989,1948.170724
ITPO,Generic,1987,174,0.514413483,872.2647989,1948.170724
ITPO,Generic,1987,175,0.466990982,872.2647989,1948.170724
ITPO,Generic,1987,176,0.412657479,872.2647989,1948.170724
ITPO,Generic,1987,177,0.345478624,872.2647989,1948.170724
ITPO,Generic,1987,178,0.269057202,872.2647989,1948.170724
ITPO,Generic,1987,179,0.186821883,872.2647989,1948.170724
ITPO,Generic,1987,180,0.118695074,872.2647989,1948.170724
ITPO,Generic,1987,181,0.03125875,872.2647989,1948.170724
ITPO,Generic,1987,182,0,872.2647989,1948.170724
ITPO,Generic,1987,324,0,0,1
ITPO,Generic,1987,325,0,0,1
ITPO,Generic,1987,326,0,0,1
ITPO,Generic,1987,327,0,0,1
ITPO,Generic,1987,328,0,0,1
ITPO,Generic,1987,329,0,0,1
ITPO,Generic,1987,330,0,0,1
ITPO,Generic,1987,331,0,0,1
ITPO,Generic,1987,332,0,0,1
ITPO,Generic,1987,333,0,0,1
ITPO,Generic,1987,334,0,0,1
ITPO,Generic,1987,335,0.022548797,0,1.14351013
ITPO,Generic,1987,336,0.025954136,0,1.316627851
ITPO,Generic,1987,337,0.029958003,0,1.515677959
ITPO,Generic,1987,338,0.034477702,0,1.616735679
ITPO,Generic,1987,339,0.038918391,0,1.72276585
ITPO,Generic,1987,340,0.043876029,0,1.930220725
ITPO,Generic,1987,341,0.049847912,0,2.259669323
ITPO,Generic,1987,342,0.056716869,0,2.500353172
ITPO,Generic,1987,343,0.065267653,0,2.693294529
ITPO,Generic,1987,344,0.071542811,0,2.843679915
ITPO,Generic,1987,345,0.075445993,0,3.0309756
ITPO,Generic,1987,346,0.078317163,0,3.396584788
ITPO,Generic,1987,347,0.082357879,0,3.548362136
ITPO,Generic,1987,348,0.088241457,0,3.869146703
ITPO,Generic,1987,349,0.096384115,0,4.263372959
ITPO,Generic,1987,350,0.104402094,0,4.8082958
ITPO,Generic,1987,351,0.111702543,0,5.379080102
ITPO,Generic,1987,352,0.118516081,0,6.211026957
ITPO,Generic,1987,353,0.12632497,0,6.699629199
ITPO,Generic,1987,354,0.135286526,0,7.589299676
ITPO,Generic,1987,355,0.143378178,0,8.415444566
ITPO,Generic,1987,356,0.15209056,0,9.418479287
ITPO,Generic,1987,357,0.160055223,0,10.52616732
ITPO,Generic,1987,358,0.168545374,0,11.47093539
ITPO,Generic,1987,359,0.174377159,0,12.52142937
ITPO,Generic,1987,360,0.181006412,0,13.71743096
ITPO,Generic,1987,361,0.189203446,0,14.86361172
ITPO,Generic,1987,362,0.19761854,0,16.25083379
ITPO,Generic,1987,363,0.207321445,0,17.57161407
ITPO,Generic,1987,364,0.216417483,0,18.64918237
ITPO,Generic,1987,365,0.225267185,0,19.64912789
ITPO,Generic,1988,1,0.231858333,0,20.14657609
ITPO,Generic,1988,2,0.240220258,0,21.76119699
ITPO,Generic,1988,3,0.250287427,0,22.49011272
ITPO,Generic,1988,4,0.261934764,0,23.78693466
ITPO,Generic,1988,5,0.274451991,0,25.73617224
ITPO,Generic,1988,6,0.287500291,0,28.25254769
ITPO,Generic,1988,7,0.301451223,0,29.56695089
ITPO,Generic,1988,8,0.31344581,0,30.31416509
ITPO,Generic,1988,9,0.323158025,0,31.40203947
ITPO,Generic,1988,10,0.332085922,0,32.68323824
ITPO,Generic,1988,11,0.339129443,0,34.5224739
ITPO,Generic,1988,12,0.345225523,0,36.08044676
ITPO,Generic,1988,13,0.353353166,0,36.90675019
ITPO,Generic,1988,14,0.362942919,0,39.73253095
ITPO,Generic,1988,15,0.375091423,0,41.20020202
ITPO,Generic,1988,16,0.38766451,0,44.96596669
ITPO,Generic,1988,17,0.402781853,0,47.84776724
ITPO,Generic,1988,18,0.416288383,0,50.32137831
ITPO,Generic,1988,19,0.427283243,0,51.90897046
ITPO,Generic,1988,20,0.438832601,0,53.02483186
ITPO,Generic,1988,21,0.450935456,0,54.37163548
ITPO,Generic,1988,22,0.461738478,0,56.09809235
ITPO,Generic,1988,23,0.470852918,0,56.96066656
ITPO,Generic,1988,24,0.479611552,0,59.87475459
ITPO,Generic,1988,25,0.488689672,0,61.7930383
ITPO,Generic,1988,26,0.499402033,0,64.88953653
ITPO,Generic,1988,27,0.514365438,0,68.66834715
ITPO,Generic,1988,28,0.530000928,0,73.48980202
ITPO,Generic,1988,29,0.546276515,0,79.43846545
ITPO,Generic,1988,30,0.56248547,0,80.95770322
ITPO,Generic,1988,31,0.573833133,0,83.03118262
ITPO,Generic,1988,32,0.581055832,0,87.87447254
ITPO,Generic,1988,33,0.588311303,0,91.1678306
ITPO,Generic,1988,34,0.599162406,0,96.93038536
ITPO,Generic,1988,35,0.608488183,0,98.96926348
ITPO,Generic,1988,36,0.618052124,0,103.0842578
ITPO,Generic,1988,37,0.629087608,0,106.9779649
ITPO,Generic,1988,38,0.640234994,0,113.7362639
ITPO,Generic,1988,39,0.65384558,0,118.1269386
ITPO,Generic,1988,40,0.664565413,0,120.865667
ITPO,Generic,1988,41,0.67425802,0,126.0804285
ITPO,Generic,1988,42,0.683657618,0,132.5673199
ITPO,Generic,1988,43,0.6914511,0,136.6199377
ITPO,Generic,1988,44,0.700223285,0,138.276845
ITPO,Generic,1988,45,0.707319304,0,143.8093246
ITPO,Generic,1988,46,0.715073803,0,150.1408568
ITPO,Generic,1988,47,0.720639462,0,154.7101054
ITPO,Generic,1988,48,0.726635961,0,163.4661364
ITPO,Generic,1988,49,0.734234516,0,169.0418682
ITPO,Generic,1988,50,0.741189733,0,175.4758223
ITPO,Generic,1988,51,0.747911933,0,182.3024641
ITPO,Generic,1988,52,0.753329993,0,186.553506
ITPO,Generic,1988,53,0.756496792,0,193.7013279
ITPO,Generic,1988,54,0.760260034,0,200.6424638
ITPO,Generic,1988,55,0.766561708,0,204.4640664
ITPO,Generic,1988,56,0.772938816,0,209.2475285
ITPO,Generic,1988,57,0.777596004,0,211.4518651
ITPO,Generic,1988,58,0.780834034,0,214.4227809
ITPO,Generic,1988,59,0.783736563,0,219.3733857
ITPO,Generic,1988,60,0.787902374,0,221.7993908
ITPO,Generic,1988,61,0.792414283,0,224.0444936
ITPO,Generic,1988,62,0.796048998,0,228.0754227
ITPO,Generic,1988,63,0.799642594,0,235.5548493
ITPO,Generic,1988,64,0.804287707,0,245.8970309
ITPO,Generic,1988,65,0.811076819,0,248.4686838
ITPO,Generic,1988,66,0.818038486,0,252.5815008
ITPO,Generic,1988,67,0.826036347,0,258.4353166
ITPO,Generic,1988,68,0.833847861,0,261.1170315
ITPO,Generic,1988,69,0.837142399,0,264.5499238
ITPO,Generic,1988,70,0.83866458,0,269.2582156
ITPO,Generic,1988,71,0.841284211,0,273.2626544
ITPO,Generic,1988,72,0.844554945,0,285.3497848
ITPO,Generic,1988,73,0.84956452,0,294.6892215
ITPO,Generic,1988,74,0.856041252,0,307.2858836
ITPO,Generic,1988,75,0.863169161,0,318.9264927
ITPO,Generic,1988,76,0.870365141,0,333.5505213
ITPO,Generic,1988,77,0.878678254,0,344.0038477
ITPO,Generic,1988,78,0.885310679,0,357.2945849
ITPO,Generic,1988,79,0.892080529,0,369.0946203
ITPO,Generic,1988,80,0.895578989,0,383.8961994
ITPO,Generic,1988,81,0.9002072,0,399.8641735
ITPO,Generic,1988,82,0.90604489,0,411.5169591
ITPO,Generic,1988,83,0.912712349,0,424.2429965
ITPO,Generic,1988,84,0.918277725,0,439.9955664
ITPO,Generic,1988,85,0.923250042,0,459.3462139
ITPO,Generic,1988,86,0.928343254,0,475.8078175
ITPO,Generic,1988,87,0.934473689,0,487.5171374
ITPO,Generic,1988,88,0.938781375,0,500.9315072
ITPO,Generic,1988,89,0.941999996,0,519.889731
ITPO,Generic,1988,90,0.945360468,0,538.3386749
ITPO,Generic,1988,91,0.949675504,0,551.4782361
ITPO,Generic,1988,92,0.952922122,0,559.9717185
ITPO,Generic,1988,93,0.955012464,0,574.3978263
ITPO,Generic,1988,94,0.9573881,0,578.4812126
ITPO,Generic,1988,95,0.959659917,0,593.5691711
ITPO,Generic,1988,96,0.962701971,0,611.7705522
ITPO,Generic,1988,97,0.966296971,0,624.8896856
ITPO,Generic,1988,98,0.969250831,0,646.401874
ITPO,Generic,1988,99,0.972181514,0,664.817872
ITPO,Generic,1988,100,0.97448582,0,690.3935234
ITPO,Generic,1988,101,0.976699003,0,712.1857172
ITPO,Generic,1988,102,0.979348396,0,737.6022377
ITPO,Generic,1988,103,0.981414655,0,763.9943791
ITPO,Generic,1988,104,0.983603143,0,774.9309218
ITPO,Generic,1988,105,0.985197517,0,787.1211871
ITPO,Generic,1988,106,0.986058955,0,805.4468904
ITPO,Generic,1988,107,0.986714705,0,825.6758103
ITPO,Generic,1988,108,0.987404406,0,843.6531502
ITPO,Generic,1988,109,0.988214338,0,871.1828366
ITPO,Generic,1988,110,0.989280217,0,898.9482301
ITPO,Generic,1988,111,0.990423072,0,915.114959
ITPO,Generic,1988,112,0.990779243,0,936.9886139
ITPO,Generic,1988,113,0.990980494,0,959.564949
ITPO,Generic,1988,114,0.991245814,0,985.8722572
ITPO,Generic,1988,115,0.991511475,0,996.4678618
ITPO,Generic,1988,116,0.991810885,0,1021.043111
ITPO,Generic,1988,117,0.991928472,0,1050.047673
ITPO,Generic,1988,118,0.992194742,0,1076.380166
ITPO,Generic,1988,119,0.992497725,0,1088.967677
ITPO,Generic,1988,120,0.992762597,0,1102.265813
ITPO,Generic,1988,121,0.992885887,0,1114.517785
ITPO,Generic,1988,122,0.993013857,0,1131.929847
ITPO,Generic,1988,123,0.993129721,0,1160.619659
ITPO,Generic,1988,124,0.993291085,0,1183.131989
ITPO,Generic,1988,125,0.993548739,0,1208.216997
ITPO,Generic,1988,126,0.993743967,0,1231.789868
ITPO,Generic,1988,127,0.993954554,0,1257.702177
ITPO,Generic,1988,128,0.994145982,0,1285.370645
ITPO,Generic,1988,129,0.994349421,17.83797971,1311.993859
ITPO,Generic,1988,130,0.993603858,36.22485513,1332.179659
ITPO,Generic,1988,131,0.992759923,55.29307168,1355.612606
ITPO,Generic,1988,132,0.991869266,75.21271183,1382.984755
ITPO,Generic,1988,133,0.990822235,95.57412296,1405.906548
ITPO,Generic,1988,134,0.989812897,115.7888719,1419.389895
ITPO,Generic,1988,135,0.988738416,136.6340801,1435.645234
ITPO,Generic,1988,136,0.987469839,157.7676831,1450.488191
ITPO,Generic,1988,137,0.986233976,179.8269794,1469.597743
ITPO,Generic,1988,138,0.984788249,202.6851163,1490.760905
ITPO,Generic,1988,139,0.983081441,227.252772,1519.506775
ITPO,Generic,1988,140,0.981101396,251.5775895,1541.973259
ITPO,Generic,1988,141,0.978600467,277.0922406,1567.715126
ITPO,Generic,1988,142,0.976095995,303.7306951,1595.683612
ITPO,Generic,1988,143,0.973308811,330.530636,1620.714796
ITPO,Generic,1988,144,0.970243308,358.5145787,1648.059832
ITPO,Generic,1988,145,0.966825731,385.7765172,1669.064051
ITPO,Generic,1988,146,0.963782879,415.781589,1698.943304
ITPO,Generic,1988,147,0.959466013,446.040661,1726.660629
ITPO,Generic,1988,148,0.954023998,476.2795375,1751.531951
ITPO,Generic,1988,149,0.947904204,505.9732249,1772.125102
ITPO,Generic,1988,150,0.941237623,537.20847,1795.999896
ITPO,Generic,1988,151,0.934462961,572.1149111,1829.538561
ITPO,Generic,1988,152,0.925076824,605.2218192,1854.767475
ITPO,Generic,1988,153,0.913160693,634.8132959,1867.635594
ITPO,Generic,1988,154,0.90341704,669.9940225,1895.325111
ITPO,Generic,1988,155,0.892282076,707.0332857,1926.026385
ITPO,Generic,1988,156,0.878410752,742.999337,1951.715591
ITPO,Generic,1988,157,0.861037645,774.8374247,1965.163674
ITPO,Generic,1988,158,0.841565045,810.6256359,1987.399682
ITPO,Generic,1988,159,0.822544742,846.2367077,2007.780827
ITPO,Generic,1988,160,0.801699451,880.6207801,2024.067947
ITPO,Generic,1988,161,0.778319645,917.2440354,2044.358673
ITPO,Generic,1988,162,0.748726811,917.2440354,2044.358673
ITPO,Generic,1988,163,0.712908757,917.2440354,2044.358673
ITPO,Generic,1988,164,0.665065834,917.2440354,2044.358673
ITPO,Generic,1988,165,0.612461849,917.2440354,2044.358673
ITPO,Generic,1988,166,0.555949481,917.2440354,2044.358673
ITPO,Generic,1988,167,0.482154426,917.2440354,2044.358673
ITPO,Generic,1988,168,0.389398246,917.2440354,2044.358673
ITPO,Generic,1988,169,0.296133173,917.2440354,2044.358673
ITPO,Generic,1988,170,0.189938658,917.2440354,2044.358673
ITPO,Generic,1988,171,0.06817386,917.2440354,2044.358673
ITPO,Generic,1988,172,0,917.2440354,2044.358673
ITPO,Generic,1988,324,0,0,1
ITPO,Generic,1988,325,0,0,1
ITPO,Generic,1988,326,0,0,1
ITPO,Generic,1988,327,0,0,1
ITPO,Generic,1988,328,0,0,1
ITPO,Generic,1988,329,0,0,1
ITPO,Generic,1988,330,0,0,1
ITPO,Generic,1988,331,0,0,1
ITPO,Generic,1988,332,0,0,1
ITPO,Generic,1988,333,0,0,1
ITPO,Generic,1988,334,0,0,1
ITPO,Generic,1988,335,0,0,1
ITPO,Generic,1988,336,0,0,1
ITPO,Generic,1988,337,0.023107353,0,1.068200397
ITPO,Generic,1988,338,0.027462979,0,1.207951858
ITPO,Generic,1988,339,0.032234622,0,1.349903512
ITPO,Generic,1988,340,0.037071927,0,1.573031413
ITPO,Generic,1988,341,0.042202308,0,1.766807226
ITPO,Generic,1988,342,0.047973723,0,1.880212645
ITPO,Generic,1988,343,0.051289649,0,2.058013027
ITPO,Generic,1988,344,0.054061558,0,2.231963544
ITPO,Generic,1988,345,0.056052833,0,2.454514437
ITPO,Generic,1988,346,0.058852253,0,2.76966243
ITPO,Generic,1988,347,0.062816169,0,3.217866522
ITPO,Generic,1988,348,0.068087591,0,3.567650204
ITPO,Generic,1988,349,0.072488084,0,3.873756955
ITPO,Generic,1988,350,0.076719348,0,3.946281897
ITPO,Generic,1988,351,0.078106759,0,3.994711303
ITPO,Generic,1988,352,0.078227339,0,4.105315511
ITPO,Generic,1988,353,0.079153772,0,4.378098322
ITPO,Generic,1988,354,0.081756013,0,4.680298729
ITPO,Generic,1988,355,0.084075005,0,4.812993185
ITPO,Generic,1988,356,0.087815395,0,5.160759698
ITPO,Generic,1988,357,0.09091277,0,5.584955631
ITPO,Generic,1988,358,0.09398119,0,6.13324413
ITPO,Generic,1988,359,0.098694552,0,6.650385584
ITPO,Generic,1988,360,0.104035381,0,7.19710023
ITPO,Generic,1988,361,0.108729366,0,7.89693137
ITPO,Generic,1988,362,0.114824088,0,8.576526331
ITPO,Generic,1988,363,0.120283795,0,9.093083852
ITPO,Generic,1988,364,0.124273281,0,9.669047165
ITPO,Generic,1988,365,0.129709371,0,10.44720112
ITPO,Generic,1988,366,0.135778743,0,11.13580279
ITPO,Generic,1989,1,0.139943573,0,11.91098794
ITPO,Generic,1989,2,0.144217828,0,12.70753478
ITPO,Generic,1989,3,0.149154663,0,12.98749143
ITPO,Generic,1989,4,0.152426074,0,13.77436246
ITPO,Generic,1989,5,0.156754848,0,14.3507796
ITPO,Generic,1989,6,0.160972796,0,14.97080994
ITPO,Generic,1989,7,0.1657998,0,15.58762616
ITPO,Generic,1989,8,0.169581401,0,16.36780166
ITPO,Generic,1989,9,0.174340073,0,17.48481457
ITPO,Generic,1989,10,0.180064071,0,18.70405206
ITPO,Generic,1989,11,0.186513048,0,19.61520055
ITPO,Generic,1989,12,0.193667809,0,20.87818437
ITPO,Generic,1989,13,0.200999027,0,22.19086625
ITPO,Generic,1989,14,0.20679068,0,23.64789734
ITPO,Generic,1989,15,0.213180995,0,24.96570179
ITPO,Generic,1989,16,0.21883695,0,26.54033268
ITPO,Generic,1989,17,0.225500561,0,28.11683435
ITPO,Generic,1989,18,0.232665546,0,29.09224366
ITPO,Generic,1989,19,0.238634945,0,30.46501605
ITPO,Generic,1989,20,0.244451151,0,32.2511281
ITPO,Generic,1989,21,0.251445045,0,33.60585919
ITPO,Generic,1989,22,0.258725064,0,35.06625008
ITPO,Generic,1989,23,0.267629024,0,35.79475628
ITPO,Generic,1989,24,0.27482244,0,37.13515988
ITPO,Generic,1989,25,0.281696668,0,38.83261596
ITPO,Generic,1989,26,0.288693428,0,40.35921664
ITPO,Generic,1989,27,0.295142971,0,42.15595171
ITPO,Generic,1989,28,0.300983066,0,43.96161278
ITPO,Generic,1989,29,0.306572158,0,45.284424
ITPO,Generic,1989,30,0.311708098,0,47.54902351
ITPO,Generic,1989,31,0.317484651,0,50.17199772
ITPO,Generic,1989,32,0.324235219,0,52.90569912
ITPO,Generic,1989,33,0.331631372,0,56.09808081
ITPO,Generic,1989,34,0.341632475,0,59.08022997
ITPO,Generic,1989,35,0.35266505,0,60.42260147
ITPO,Generic,1989,36,0.36065861,0,63.01459751
ITPO,Generic,1989,37,0.370104928,0,65.49368008
ITPO,Generic,1989,38,0.378072525,0,68.51184444
ITPO,Generic,1989,39,0.387060405,0,71.89356945
ITPO,Generic,1989,40,0.394582706,0,74.27063971
ITPO,Generic,1989,41,0.402933065,0,77.96469758
ITPO,Generic,1989,42,0.41310346,0,80.2494314
ITPO,Generic,1989,43,0.422237147,0,84.52557019
ITPO,Generic,1989,44,0.431119959,0,86.94724254
ITPO,Generic,1989,45,0.438284356,0,90.13417987
ITPO,Generic,1989,46,0.443180637,0,92.41924116
ITPO,Generic,1989,47,0.4483481,0,96.45015824
ITPO,Generic,1989,48,0.455427868,0,101.1075337
ITPO,Generic,1989,49,0.465420811,0,105.7729115
ITPO,Generic,1989,50,0.474105167,0,112.4301732
ITPO,Generic,1989,51,0.486514808,0,119.9373741
ITPO,Generic,1989,52,0.502131243,0,127.1153413
ITPO,Generic,1989,53,0.516597684,0,134.0356138
ITPO,Generic,1989,54,0.529277881,0,141.1199474
ITPO,Generic,1989,55,0.545367901,0,147.2822289
ITPO,Generic,1989,56,0.561777051,0,152.2649902
ITPO,Generic,1989,57,0.577058908,0,155.4194605
ITPO,Generic,1989,58,0.589603627,0,158.9773889
ITPO,Generic,1989,59,0.597261155,0,163.0388233
ITPO,Generic,1989,60,0.605957872,0,167.6620151
ITPO,Generic,1989,61,0.620114846,0,176.0923002
ITPO,Generic,1989,62,0.630873784,0,181.4234421
ITPO,Generic,1989,63,0.643778373,0,183.6511282
ITPO,Generic,1989,64,0.653512159,0,191.4083376
ITPO,Generic,1989,65,0.663674929,0,197.8079799
ITPO,Generic,1989,66,0.673536262,0,205.1772366
ITPO,Generic,1989,67,0.683640646,0,215.4800055
ITPO,Generic,1989,68,0.69506388,0,218.9321045
ITPO,Generic,1989,69,0.703133222,0,226.8076663
ITPO,Generic,1989,70,0.714253673,0,234.5265195
ITPO,Generic,1989,71,0.724179446,0,246.1012849
ITPO,Generic,1989,72,0.733480668,0,259.7966119
ITPO,Generic,1989,73,0.747903289,0,275.4299619
ITPO,Generic,1989,74,0.762921902,0,288.5103173
ITPO,Generic,1989,75,0.776362008,0,304.1915186
ITPO,Generic,1989,76,0.78945125,0,322.0839447
ITPO,Generic,1989,77,0.802170321,0,337.4386258
ITPO,Generic,1989,78,0.815944802,0,351.2364269
ITPO,Generic,1989,79,0.827404473,0,362.3130996
ITPO,Generic,1989,80,0.839907559,0,370.1839379
ITPO,Generic,1989,81,0.849210732,0,382.2579214
ITPO,Generic,1989,82,0.858179578,0,398.2846116
ITPO,Generic,1989,83,0.866426302,0,407.6076167
ITPO,Generic,1989,84,0.872154331,0,427.1873721
ITPO,Generic,1989,85,0.879312972,0,449.3489295
ITPO,Generic,1989,86,0.887284809,0,472.3761716
ITPO,Generic,1989,87,0.896469816,0,496.3787074
ITPO,Generic,1989,88,0.906235117,0,520.6427043
ITPO,Generic,1989,89,0.91557134,0,544.8341217
ITPO,Generic,1989,90,0.924203965,0,569.904819
ITPO,Generic,1989,91,0.932671099,0,583.7050283
ITPO,Generic,1989,92,0.939240402,0,601.352535
ITPO,Generic,1989,93,0.940374235,0,615.8335975
ITPO,Generic,1989,94,0.941793389,0,637.8423447
ITPO,Generic,1989,95,0.942932642,0,660.4313676
ITPO,Generic,1989,96,0.94462156,0,674.8077449
ITPO,Generic,1989,97,0.946303043,0,694.9004907
ITPO,Generic,1989,98,0.947346507,0,718.8189899
ITPO,Generic,1989,99,0.94877099,0,744.3332798
ITPO,Generic,1989,100,0.950416544,0,771.4543528
ITPO,Generic,1989,101,0.952113663,0,774.3226174
ITPO,Generic,1989,102,0.953854015,0,790.7885319
ITPO,Generic,1989,103,0.954034332,0,799.5944198
ITPO,Generic,1989,104,0.955055931,0,806.2399281
ITPO,Generic,1989,105,0.955592927,0,817.2791108
ITPO,Generic,1989,106,0.955993927,0,833.3968988
ITPO,Generic,1989,107,0.956652061,0,842.6643322
ITPO,Generic,1989,108,0.957595335,0,865.3834602
ITPO,Generic,1989,109,0.958128377,0,893.4191904
ITPO,Generic,1989,110,0.959406956,0,912.9102556
ITPO,Generic,1989,111,0.960931053,0,922.7276918
ITPO,Generic,1989,112,0.961956789,0,949.8391834
ITPO,Generic,1989,113,0.962463198,13.63478619,973.9132991
ITPO,Generic,1989,114,0.960383591,28.05229429,1001.867653
ITPO,Generic,1989,115,0.958481331,43.13264486,1026.967735
ITPO,Generic,1989,116,0.956122048,58.7802973,1049.648166
ITPO,Generic,1989,117,0.953028367,74.60348557,1065.76408
ITPO,Generic,1989,118,0.949909516,91.01800869,1083.547722
ITPO,Generic,1989,119,0.947546724,107.1955973,1093.832625
ITPO,Generic,1989,120,0.945734015,123.147772,1099.533678
ITPO,Generic,1989,121,0.944097363,139.4837041,1107.013524
ITPO,Generic,1989,122,0.941925716,155.9234249,1113.73875
ITPO,Generic,1989,123,0.940055289,173.1342114,1124.248126
ITPO,Generic,1989,124,0.937967854,191.8581355,1142.012712
ITPO,Generic,1989,125,0.934954191,212.1425362,1165.618331
ITPO,Generic,1989,126,0.931369053,233.5846414,1191.758375
ITPO,Generic,1989,127,0.927099748,253.3465362,1206.412077
ITPO,Generic,1989,128,0.923906279,276.3101483,1233.527448
ITPO,Generic,1989,129,0.920295446,300.9357891,1264.436089
ITPO,Generic,1989,130,0.915225327,326.3839607,1295.174447
ITPO,Generic,1989,131,0.909363287,351.7030478,1322.191909
ITPO,Generic,1989,132,0.902285374,376.0286663,1342.959523
ITPO,Generic,1989,133,0.894581418,401.223386,1364.705394
ITPO,Generic,1989,134,0.885458288,428.0796022,1389.868838
ITPO,Generic,1989,135,0.875670942,455.153491,1413.520158
ITPO,Generic,1989,136,0.865993258,481.5716832,1433.249057
ITPO,Generic,1989,137,0.857095396,508.400881,1452.573946
ITPO,Generic,1989,138,0.847845156,532.8684318,1463.924263
ITPO,Generic,1989,139,0.839069231,561.0732324,1484.320721
ITPO,Generic,1989,140,0.828205831,590.7749952,1507.079069
ITPO,Generic,1989,141,0.815542718,620.7783008,1529.010593
ITPO,Generic,1989,142,0.802289157,650.4150237,1548.607199
ITPO,Generic,1989,143,0.787820137,680.7281296,1568.497994
