year,month,day,rad,tx,tn,p,Site,Date
1981,2,8,13.34,0.593,-8.86,0,Indiana,1981-02-08
1981,2,9,12.91,1.817,-8.92,0,Indiana,1981-02-09
1981,2,10,3.53,2.987,-3.855,27.8170168400607,Indiana,1981-02-10
1981,2,11,12.12,2.473,-21.232,8.76250036134252,Indiana,1981-02-11
1981,2,12,15.48,-10.037,-29.146,0,Indiana,1981-02-12
1981,2,13,15.17,-2.955,-15.524,0,Indiana,1981-02-13
1981,2,14,15.24,2.277,-13.061,0,Indiana,1981-02-14
1981,2,15,13.39,8.148,-6.36,0,Indiana,1981-02-15
1981,2,16,7.1,11.297,5.072,1.95970753355823,Indiana,1981-02-16
1981,2,17,7.63,12.43,5.667,0,Indiana,1981-02-17
1981,2,18,6.17,14.549,9.169,0,Indiana,1981-02-18
1981,2,19,8.04,15.283,8.196,0,Indiana,1981-02-19
1981,2,20,9.09,10.423,1.87,0,Indiana,1981-02-20
1981,2,21,11.2,12.291,0.58,0,Indiana,1981-02-21
1981,2,22,4.06,11.907,7.629,6.62025213239303,Indiana,1981-02-22
1981,2,23,5.6,9.861,2.31,5.1048640289082,Indiana,1981-02-23
1981,2,24,15.63,10.494,1.363,1.24291120340558,Indiana,1981-02-24
1981,2,25,16.15,10.67,-1.513,0,Indiana,1981-02-25
1981,2,26,16.94,8.186,-2.366,0,Indiana,1981-02-26
1981,2,27,10.3,13.139,-1.707,0,Indiana,1981-02-27
1981,2,28,7.5,13.55,5.799,1.63966417312622,Indiana,1981-02-28
1981,3,1,9.56,6.379,1.995,0,Indiana,1981-03-01
1981,3,2,10.62,4.347,-0.14,0,Indiana,1981-03-02
1981,3,3,18.03,4.192,-6.636,0,Indiana,1981-03-03
1981,3,4,3.57,4.865,0.243,4.48196530341605,Indiana,1981-03-04
1981,3,5,10.12,4.034,-0.954,6.18203878402213,Indiana,1981-03-05
1981,3,6,15.15,3.728,-6.056,0,Indiana,1981-03-06
1981,3,7,16.43,0.983,-6.567,0,Indiana,1981-03-07
1981,3,8,13.26,3.428,-5.637,0,Indiana,1981-03-08
1981,3,9,9.66,4.617,-1.972,0,Indiana,1981-03-09
1981,3,10,13.66,8.192,-1.347,0,Indiana,1981-03-10
1981,3,11,15.49,5.535,-0.481,1.43956328042805,Indiana,1981-03-11
1981,3,12,19.68,14.443,-1.216,0,Indiana,1981-03-12
1981,3,13,18.45,11.459,-0.317,0,Indiana,1981-03-13
1981,3,14,20.36,7.731,-5.618,0,Indiana,1981-03-14
1981,3,15,17.73,14.782,0.683,0,Indiana,1981-03-15
1981,3,16,20.92,10.561,-5.272,0,Indiana,1981-03-16
1981,3,17,18.97,3.807,-0.639,0,Indiana,1981-03-17
1981,3,18,13.96,0.774,-6.57,0,Indiana,1981-03-18
1981,3,19,11.58,-0.075,-5.724,1.78329050540427,Indiana,1981-03-19
1981,3,20,15.26,5.308,-3.885,0,Indiana,1981-03-20
1981,3,21,19.04,8.859,-3.083,0,Indiana,1981-03-21
1981,3,22,20.51,9.137,-1.955,0,Indiana,1981-03-22
1981,3,23,21.77,10.978,-2.483,0,Indiana,1981-03-23
1981,3,24,21.98,13.518,-2.86,0,Indiana,1981-03-24
1981,3,25,20.23,12.62,-4.229,0,Indiana,1981-03-25
1981,3,26,15.68,17.342,4.247,0,Indiana,1981-03-26
1981,3,27,22.67,13.656,1.895,5.4831892251741,Indiana,1981-03-27
1981,3,28,19.72,21.42,4.376,0,Indiana,1981-03-28
1981,3,29,9.41,19.456,14.562,2.88929045200348,Indiana,1981-03-29
1981,3,30,13.89,16.353,11.523,3.60581576751429,Indiana,1981-03-30
1981,3,31,22.41,25.212,4.825,0,Indiana,1981-03-31
1981,4,1,17.75,22.611,10.573,0,Indiana,1981-04-01
1981,4,2,22.56,22.012,2.442,0,Indiana,1981-04-02
1981,4,3,10.15,21.848,14.977,3.19154560565948,Indiana,1981-04-03
1981,4,4,9.4,20.69,17.037,2.67067021968614,Indiana,1981-04-04
1981,4,5,8.9,14.763,4.831,0,Indiana,1981-04-05
1981,4,6,24.58,11.453,-0.783,0,Indiana,1981-04-06
1981,4,7,23.01,18.869,4.135,0,Indiana,1981-04-07
1981,4,8,14.93,21.58,12.425,1.88019871711731,Indiana,1981-04-08
1981,4,9,24.45,17.488,6.427,6.66777155055343,Indiana,1981-04-09
1981,4,10,10.41,22.776,7.763,3.15153246981481,Indiana,1981-04-10
1981,4,11,6.66,20.348,17.899,8.63235434280796,Indiana,1981-04-11
1981,4,12,7.36,20.096,14.428,22.6649969815753,Indiana,1981-04-12
1981,4,13,13.54,24.335,11.574,0,Indiana,1981-04-13
1981,4,14,18.82,22.722,8.821,16.3664519786835,Indiana,1981-04-14
1981,4,15,26.33,13.269,0.811,0,Indiana,1981-04-15
1981,4,16,15.69,16.401,3.349,1.43940150737265,Indiana,1981-04-16
1981,4,17,16.58,24.636,13.483,3.77645319622388,Indiana,1981-04-17
1981,4,18,26.22,22.675,11.151,0,Indiana,1981-04-18
1981,4,19,5.96,14.084,6.661,4.49910706288392,Indiana,1981-04-19
1981,4,20,25.44,11.549,4.492,1.50903789864287,Indiana,1981-04-20
1981,4,21,26.15,13.289,0.513,0,Indiana,1981-04-21
1981,4,22,5.67,17.79,7.16,11.863156977256,Indiana,1981-04-22
1981,4,23,20.23,17.92,11.973,1.18410587310791,Indiana,1981-04-23
1981,4,24,9.97,13.778,4.963,0,Indiana,1981-04-24
1981,4,25,22.89,14.874,3.662,0,Indiana,1981-04-25
1981,4,26,21.71,25.17,7.098,3.7861645220687,Indiana,1981-04-26
1981,4,27,24.3,26.535,11.383,0,Indiana,1981-04-27
1981,4,28,16.58,25.289,17.366,1.71180289862605,Indiana,1981-04-28
1981,4,29,11.54,21.485,8.857,29.0215798032136,Indiana,1981-04-29
1981,4,30,16.31,16.904,9.299,13.6355608701706,Indiana,1981-04-30
1981,5,1,21.72,15.181,4.546,5.44464685947332,Indiana,1981-05-01
1981,5,2,28.22,15.35,1.937,0,Indiana,1981-05-02
1981,5,3,27.78,21.45,6.732,0,Indiana,1981-05-03
1981,5,4,22.7,24.728,11.458,0,Indiana,1981-05-04
1981,5,5,7.3,20.57,10.764,7.62555897233597,Indiana,1981-05-05
1981,5,6,27.07,14.921,8.125,1.43482685088614,Indiana,1981-05-06
1981,5,7,28.51,15.336,3.091,0,Indiana,1981-05-07
1981,5,8,26.9,19.721,4.144,0,Indiana,1981-05-08
1981,5,9,15.28,20.857,11.306,6.47681990488991,Indiana,1981-05-09
1981,5,10,2.85,17.2,13.833,45.2608165859942,Indiana,1981-05-10
1981,5,11,4.88,13.99,7.725,12.9958808701076,Indiana,1981-05-11
1981,5,12,25.54,15.206,3.459,0,Indiana,1981-05-12
1981,5,13,11,16.008,7.289,4.7523316076763,Indiana,1981-05-13
1981,5,14,3.09,12.808,8.666,56.6928781157117,Indiana,1981-05-14
1981,5,15,20.57,17.222,7.871,5.24596662589261,Indiana,1981-05-15
1981,5,16,26.53,21.137,5.525,0,Indiana,1981-05-16
1981,5,17,14.83,18.733,10.494,2.93616652487572,Indiana,1981-05-17
1981,5,18,5.42,15.843,4.655,21.6595162960971,Indiana,1981-05-18
1981,5,19,26.39,18.008,8.521,1.01840595262814,Indiana,1981-05-19
1981,5,20,30.04,20.607,4.912,0,Indiana,1981-05-20
1981,5,21,29.74,24.038,5.622,0,Indiana,1981-05-21
1981,5,22,26.34,23.742,8.984,0,Indiana,1981-05-22
1981,5,23,20.21,25.744,14.564,1.67071223256698,Indiana,1981-05-23
1981,5,24,17.26,25.402,17.948,11.2290382385254,Indiana,1981-05-24
1981,5,25,25.56,24.441,14.596,7.6090544462204,Indiana,1981-05-25
1981,5,26,9.15,22.424,16.252,1.67813340692646,Indiana,1981-05-26
1981,5,27,15.71,21.27,15.494,11.1437438593498,Indiana,1981-05-27
1981,5,28,26.68,22.455,10.198,0,Indiana,1981-05-28
1981,5,29,25.03,27.006,13.507,0,Indiana,1981-05-29
1981,5,30,13.17,24.244,17.287,5.84614872929023,Indiana,1981-05-30
1981,5,31,29.31,21.813,8.438,0,Indiana,1981-05-31
1981,6,1,20.48,21.246,12.052,0,Indiana,1981-06-01
1981,6,2,18.06,25.802,16.706,0,Indiana,1981-06-02
1981,6,3,19.77,26.828,18.725,2.75917559588379,Indiana,1981-06-03
1981,6,4,27.2,26.18,16.001,0,Indiana,1981-06-04
1981,6,5,18.78,27.322,16.926,17.4139440059662,Indiana,1981-06-05
1981,6,6,24.26,25.835,20.017,2.31786072254181,Indiana,1981-06-06
1981,6,7,29.96,26.494,11.967,0,Indiana,1981-06-07
1981,6,8,20.03,29.63,19.185,2.28030497328291,Indiana,1981-06-08
1981,6,9,24.94,26.122,17.894,40.2793866074944,Indiana,1981-06-09
1981,6,10,25.61,24.993,15.987,36.1827845613334,Indiana,1981-06-10
1981,6,11,20.82,25.431,13.186,0,Indiana,1981-06-11
1981,6,12,5.81,23.991,17.339,14.6283686160018,Indiana,1981-06-12
1981,6,13,12.77,27.569,21.124,30.03845081912,Indiana,1981-06-13
1981,6,14,23.01,30.107,24.031,0,Indiana,1981-06-14
1981,6,15,27.07,30.807,23.789,0,Indiana,1981-06-15
1981,6,16,13.37,27.934,19.271,9.64498519897461,Indiana,1981-06-16
1981,6,17,30.41,23.171,11.618,0,Indiana,1981-06-17
1981,6,18,30.47,26.072,14.082,0,Indiana,1981-06-18
1981,6,19,20.07,24.936,16.463,0,Indiana,1981-06-19
1981,6,20,24.75,27.362,16.013,0,Indiana,1981-06-20
1981,6,21,10.32,25.814,19.071,7.53377377981224,Indiana,1981-06-21
1981,6,22,26.37,25.015,18.72,35.9407663345337,Indiana,1981-06-22
1981,6,23,27.03,23.913,14.696,0,Indiana,1981-06-23
1981,6,24,22.08,29.213,17.273,0,Indiana,1981-06-24
1981,6,25,25.95,28.121,21.423,11.7809116840313,Indiana,1981-06-25
1981,6,26,25.91,23.44,14.198,0,Indiana,1981-06-26
1981,6,27,27.42,24.432,11.751,0,Indiana,1981-06-27
1981,6,28,23.34,27.59,16.23,0,Indiana,1981-06-28
1981,6,29,26.53,30.02,20.362,0,Indiana,1981-06-29
1981,6,30,20.43,28.519,21.863,5.74587583531638,Indiana,1981-06-30
1981,7,1,16.41,26.358,20.39,3.84966135021614,Indiana,1981-07-01
1981,7,2,21.9,25.207,18.165,4.82002423945005,Indiana,1981-07-02
1981,7,3,22.93,25.642,16.774,0,Indiana,1981-07-03
1981,7,4,12.77,25.27,19.196,3.06467924866638,Indiana,1981-07-04
1981,7,5,12.43,26.864,20.283,29.5644700527191,Indiana,1981-07-05
1981,7,6,22.8,28.299,18.626,0,Indiana,1981-07-06
1981,7,7,24.02,29.578,19.143,0,Indiana,1981-07-07
1981,7,8,25.92,30.42,22.731,0,Indiana,1981-07-08
1981,7,9,23.34,30.724,23.177,1.52340531343498,Indiana,1981-07-09
1981,7,10,29.67,27.116,17.939,0,Indiana,1981-07-10
1981,7,11,29.39,28.793,14.673,0,Indiana,1981-07-11
1981,7,12,21.2,30.886,19.285,0,Indiana,1981-07-12
1981,7,13,22.06,32.357,24.631,4.19713854785186,Indiana,1981-07-13
1981,7,14,26.55,27.906,20.414,0,Indiana,1981-07-14
1981,7,15,13.31,26.506,20.035,1.48909781597695,Indiana,1981-07-15
1981,7,16,20.42,26.762,19.934,1.06746058185081,Indiana,1981-07-16
1981,7,17,25.55,28.813,18.723,0,Indiana,1981-07-17
1981,7,18,24.25,29.215,18.607,0,Indiana,1981-07-18
1981,7,19,4.61,28.041,22.354,28.8828611373901,Indiana,1981-07-19
1981,7,20,15.56,28.621,22.274,16.4422671297189,Indiana,1981-07-20
1981,7,21,21.94,25.703,20.012,1.55185799189894,Indiana,1981-07-21
1981,7,22,21.14,22.524,13.609,0,Indiana,1981-07-22
1981,7,23,22.57,24.498,15.055,0,Indiana,1981-07-23
1981,7,24,23.24,26.783,17.034,6.74279876091077,Indiana,1981-07-24
1981,7,25,17.05,26.83,18.076,1.79435602404965,Indiana,1981-07-25
1981,7,26,14.54,26.993,21.857,41.0708987985231,Indiana,1981-07-26
1981,7,27,6.73,24.039,17.821,13.0549103014346,Indiana,1981-07-27
1981,7,28,9.46,22.969,19.293,22.5663355265056,Indiana,1981-07-28
1981,7,29,17.85,21.202,12.889,0,Indiana,1981-07-29
1981,7,30,26.52,23.601,14.679,0,Indiana,1981-07-30
1981,7,31,27.91,25.646,13.477,0,Indiana,1981-07-31
1981,8,1,26.76,27.338,13.946,0,Indiana,1981-08-01
1981,8,2,23.3,27.831,16.726,0,Indiana,1981-08-02
1981,8,3,10.85,25.902,21.242,2.84524559964439,Indiana,1981-08-03
1981,8,4,19.58,28.744,19.176,0,Indiana,1981-08-04
1981,8,5,16.83,28.883,21.248,8.87502133846496,Indiana,1981-08-05
1981,8,6,15.83,27.372,21.025,16.7180206397575,Indiana,1981-08-06
1981,8,7,22.62,25.995,20.148,0,Indiana,1981-08-07
1981,8,8,16.88,23.575,17.649,0,Indiana,1981-08-08
1981,8,9,22.15,25.821,16.22,0,Indiana,1981-08-09
1981,8,10,19.69,26.388,18.483,3.33762764927314,Indiana,1981-08-10
1981,8,11,22.83,24.029,15.571,0,Indiana,1981-08-11
1981,8,12,21.98,25.771,16.309,0,Indiana,1981-08-12
1981,8,13,22.96,27.55,18.642,0,Indiana,1981-08-13
1981,8,14,11.52,25.959,19.175,0,Indiana,1981-08-14
1981,8,15,13.2,26.407,21.531,6.50450587272644,Indiana,1981-08-15
1981,8,16,14.29,23.87,18.279,0,Indiana,1981-08-16
1981,8,17,25.52,21.567,12.477,0,Indiana,1981-08-17
1981,8,18,25.57,22.542,11.515,0,Indiana,1981-08-18
1981,8,19,24.85,24.566,14.422,0,Indiana,1981-08-19
1981,8,20,25.18,25.373,13.153,0,Indiana,1981-08-20
1981,8,21,24.36,25.961,14.51,0,Indiana,1981-08-21
1981,8,22,24.93,25.335,14.217,0,Indiana,1981-08-22
1981,8,23,20.19,26.321,14.08,0,Indiana,1981-08-23
1981,8,24,21.34,27.682,15.65,0,Indiana,1981-08-24
1981,8,25,18.79,28.021,18.85,1.29456222056845,Indiana,1981-08-25
1981,8,26,16.69,27.23,19.581,2.77304053306437,Indiana,1981-08-26
1981,8,27,8.85,24.738,19.434,24.885275959889,Indiana,1981-08-27
1981,8,28,13.17,25.826,19.288,14.6779268980026,Indiana,1981-08-28
1981,8,29,14.13,26.278,19.505,16.0109549760818,Indiana,1981-08-29
1981,8,30,18.79,27.086,19.032,13.9365643262863,Indiana,1981-08-30
1981,8,31,18.12,28.5,20.789,17.6571786402633,Indiana,1981-08-31
1981,9,1,6.16,25.3,20.759,11.4447541768072,Indiana,1981-09-01
1981,9,2,8.02,24.396,20.803,11.8794381618272,Indiana,1981-09-02
1981,9,3,5.88,22.82,20.072,6.3167095183303,Indiana,1981-09-03
1981,9,4,12.75,23.096,19.395,0,Indiana,1981-09-04
1981,9,5,12.21,22.098,14.736,0,Indiana,1981-09-05
1981,9,6,13.91,23.569,17.285,0,Indiana,1981-09-06
1981,9,7,12.28,23.93,15.802,0,Indiana,1981-09-07
1981,9,8,19.38,20.961,15.04,11.7094099521182,Indiana,1981-09-08
1981,9,9,20.6,21.828,11.818,0,Indiana,1981-09-09
1981,9,10,21.4,26.415,15.216,0,Indiana,1981-09-10
1981,9,11,20.55,27.469,17.312,0,Indiana,1981-09-11
1981,9,12,18.16,27.712,18.029,0,Indiana,1981-09-12
1981,9,13,15.45,28.459,19.534,2.07324686238053,Indiana,1981-09-13
1981,9,14,9.67,25.342,19.546,2.93827323656615,Indiana,1981-09-14
1981,9,15,16.61,23.053,14.47,0,Indiana,1981-09-15
1981,9,16,13.87,18.981,12.983,4.78534102438744,Indiana,1981-09-16
1981,9,17,13.47,15.259,9.456,5.78221678733826,Indiana,1981-09-17
1981,9,18,13.08,15.452,8.575,1.36654376979095,Indiana,1981-09-18
1981,9,19,20.25,21.796,9.698,0,Indiana,1981-09-19
1981,9,20,18.61,22.355,11.886,0,Indiana,1981-09-20
1981,9,21,18.93,24.063,12.934,0,Indiana,1981-09-21
1981,9,22,19.28,21.737,10.298,0,Indiana,1981-09-22
1981,9,23,20.16,16.59,6.243,0,Indiana,1981-09-23
1981,9,24,17.98,20.777,7.899,0,Indiana,1981-09-24
1981,9,25,15,23.833,13.881,0,Indiana,1981-09-25
1981,9,26,13.56,27.051,18.846,1.00207720061007,Indiana,1981-09-26
1981,9,27,19.25,25.321,12.331,15.4205113649368,Indiana,1981-09-27
1981,9,28,19.2,18.63,7.891,0,Indiana,1981-09-28
1981,9,29,8.51,17.889,7.636,0,Indiana,1981-09-29
1981,9,30,16.88,26.967,13.879,0,Indiana,1981-09-30
1981,10,1,15.04,24.123,15.061,0,Indiana,1981-10-01
1981,10,2,11.49,14.631,5.194,0,Indiana,1981-10-02
1981,10,3,17.6,13.984,3.257,0,Indiana,1981-10-03
1981,10,4,9.3,19.154,8.277,0,Indiana,1981-10-04
1981,10,5,12.05,25.542,12.018,0,Indiana,1981-10-05
1981,10,6,10,23.548,14.076,0,Indiana,1981-10-06
1981,10,7,14.99,14.078,6.541,0,Indiana,1981-10-07
1981,10,8,15.86,13.694,6.442,0,Indiana,1981-10-08
1981,10,9,16.6,16.934,5.365,0,Indiana,1981-10-09
1981,10,10,3.55,14.278,9.427,0,Indiana,1981-10-10
1981,10,11,16.39,16.957,7.643,0,Indiana,1981-10-11
1981,10,12,15.72,18.48,7.95,0,Indiana,1981-10-12
1981,10,13,14.58,21.386,8.537,0,Indiana,1981-10-13
1981,10,14,3.7,17.151,12.643,3.06886732568046,Indiana,1981-10-14
1981,10,15,3.97,18.009,12.8,1.14797124183497,Indiana,1981-10-15
1981,10,16,15.38,16.796,8.17,0,Indiana,1981-10-16
1981,10,17,5.98,18.992,7.771,8.89846232990976,Indiana,1981-10-17
1981,10,18,9.27,18.231,7.262,13.8736963272095,Indiana,1981-10-18
1981,10,19,15.45,9.727,2.112,0,Indiana,1981-10-19
1981,10,20,14.67,18.887,6.31,0,Indiana,1981-10-20
1981,10,21,8.15,16.92,10.775,0,Indiana,1981-10-21
1981,10,22,1.54,8.966,5.777,9.41855609414688,Indiana,1981-10-22
1981,10,23,13.63,5.913,0.071,0,Indiana,1981-10-23
1981,10,24,14.86,5.326,-5.815,0,Indiana,1981-10-24
1981,10,25,13.48,12.375,-1.354,0,Indiana,1981-10-25
1981,10,26,3.79,13.059,7.007,1.22541487206718,Indiana,1981-10-26
1981,10,27,3.82,13.222,8.957,1.75751447670791,Indiana,1981-10-27
1981,10,28,11.68,16.232,1.772,0,Indiana,1981-10-28
1981,10,29,13.18,17.492,6.349,0,Indiana,1981-10-29
1981,10,30,12.73,21.247,8.774,0,Indiana,1981-10-30
1981,10,31,9.8,20.99,11.261,0,Indiana,1981-10-31
1981,11,1,4.98,20.209,13.771,0,Indiana,1981-11-01
1981,11,2,5.53,19.519,13.687,2.00498402108451,Indiana,1981-11-02
1981,11,3,6.91,20.161,12.56,0,Indiana,1981-11-03
1981,11,4,9.37,21.083,13.059,1.60628557199516,Indiana,1981-11-04
1981,11,5,8.19,16.711,11.678,2.41402573988125,Indiana,1981-11-05
1981,11,6,10.17,12.261,6.309,0,Indiana,1981-11-06
1981,11,7,12.12,12.13,0.49,0,Indiana,1981-11-07
1981,11,8,6.08,14.881,4.278,0,Indiana,1981-11-08
1981,11,9,7.16,12.392,4.644,1.26778483390311,Indiana,1981-11-09
1981,11,10,12.07,8.18,-3.867,0,Indiana,1981-11-10
1981,11,11,11.63,11.127,-0.734,0,Indiana,1981-11-11
1981,11,12,11.5,10.288,0.039,0,Indiana,1981-11-12
1981,11,13,9.9,11.18,-0.29,0,Indiana,1981-11-13
1981,11,14,11.45,13.902,-0.868,0,Indiana,1981-11-14
1981,11,15,11.09,15.015,-0.976,0,Indiana,1981-11-15
1981,11,16,8.85,14.841,4.212,0,Indiana,1981-11-16
1981,11,17,10.42,13.205,4.586,0,Indiana,1981-11-17
1981,11,18,10.02,12.289,1.091,0,Indiana,1981-11-18
1981,11,19,3.64,16.562,8.595,8.42476073353282,Indiana,1981-11-19
1981,11,20,3.79,12.973,0.794,28.8337320088203,Indiana,1981-11-20
1981,11,21,8.25,1.059,-3.552,0,Indiana,1981-11-21
1981,11,22,10.35,1.512,-6.142,0,Indiana,1981-11-22
1981,11,23,3.02,2.861,-5.05,7.46472477908355,Indiana,1981-11-23
1981,11,24,5.51,3.746,0.482,2.35607027934748,Indiana,1981-11-24
1981,11,25,8.11,6.053,-0.836,0,Indiana,1981-11-25
1981,11,26,1.6,15.313,3.623,4.65756058692435,Indiana,1981-11-26
1981,11,27,9.41,13.756,1.361,1.2698769569397,Indiana,1981-11-27
1981,11,28,9.12,3.013,-3.073,0,Indiana,1981-11-28
1981,11,29,9.59,3.292,-4.407,0,Indiana,1981-11-29
1981,11,30,5.51,3.726,-3.784,1.02273580472456,Indiana,1981-11-30
1981,12,1,5.38,9.934,1.13,9.03505568237506,Indiana,1981-12-01
1981,12,2,4.18,5.2,1.054,0,Indiana,1981-12-02
1981,12,3,7.02,7.181,-2.671,0,Indiana,1981-12-03
1981,12,4,4.65,4.346,1.059,6.80646895813197,Indiana,1981-12-04
1981,12,5,5.78,1.218,-3.795,0,Indiana,1981-12-05
1981,12,6,7.29,6.016,-4.177,0,Indiana,1981-12-06
1981,12,7,7.58,12.318,2.308,0,Indiana,1981-12-07
1981,12,8,4.65,8.967,0.175,0,Indiana,1981-12-08
1981,12,9,8.53,0.39,-4.099,0,Indiana,1981-12-09
1981,12,10,7.59,-0.457,-5.783,0,Indiana,1981-12-10
1981,12,11,5.76,0.778,-4.037,0,Indiana,1981-12-11
1981,12,12,4.99,0.73,-3.826,0,Indiana,1981-12-12
1981,12,13,6.87,2.56,-4.468,0,Indiana,1981-12-13
1981,12,14,7.34,3.216,-2.031,0,Indiana,1981-12-14
1981,12,15,5.91,1.153,-3.777,0,Indiana,1981-12-15
1981,12,16,6.18,-1.796,-7.897,0,Indiana,1981-12-16
1981,12,17,6.05,-3.185,-7.143,10.0470781326294,Indiana,1981-12-17
1981,12,18,9.42,-7.441,-12.53,1.0597100857126,Indiana,1981-12-18
1981,12,19,9.84,-12.193,-16.996,0,Indiana,1981-12-19
1981,12,20,9.74,-9.99,-22.399,0,Indiana,1981-12-20
1981,12,21,3.13,0.185,-10.398,8.89473259320539,Indiana,1981-12-21
1981,12,22,3.04,1.853,0.01,5.14596418616975,Indiana,1981-12-22
1981,12,23,8.48,0.32,-9.206,22.9448080062866,Indiana,1981-12-23
1981,12,24,9.61,-4.229,-11.72,0,Indiana,1981-12-24
1981,12,25,9.01,0.356,-9.666,0,Indiana,1981-12-25
1981,12,26,6.05,3.16,-3.537,0,Indiana,1981-12-26
1981,12,27,4.18,2.517,-2.826,7.25020468235016,Indiana,1981-12-27
1981,12,28,3.2,-2.854,-4.645,8.63710045814514,Indiana,1981-12-28
1981,12,29,7.35,-3.866,-9.853,0,Indiana,1981-12-29
1981,12,30,8.61,-4.385,-15.537,0,Indiana,1981-12-30
1981,12,31,2.08,2.206,-4.123,6.70334994782706,Indiana,1981-12-31
1982,1,1,5.99,2.468,-7.443,0,Indiana,1982-01-01
1982,1,2,4.29,3.067,-7.451,0,Indiana,1982-01-02
1982,1,3,3.07,5.188,1.543,4.40942719797022,Indiana,1982-01-03
1982,1,4,3.39,8.415,-6.879,8.24183225620345,Indiana,1982-01-04
1982,1,5,9.02,5.417,-9.163,0,Indiana,1982-01-05
1982,1,6,2.32,2.62,-1.088,0,Indiana,1982-01-06
1982,1,7,9.12,-1.237,-10.591,0,Indiana,1982-01-07
1982,1,8,9.12,-1.698,-16.069,0,Indiana,1982-01-08
1982,1,9,10.58,-3.06,-17.329,1.94014829196476,Indiana,1982-01-09
1982,1,10,10.86,-18.214,-28.792,0,Indiana,1982-01-10
1982,1,11,9.14,-15.424,-25.726,0,Indiana,1982-01-11
1982,1,12,6.17,-10.592,-19.765,1.86739861965179,Indiana,1982-01-12
1982,1,13,8.49,-9.942,-11.341,5.0672270836003,Indiana,1982-01-13
1982,1,14,8.64,-11.769,-16.216,0,Indiana,1982-01-14
1982,1,15,8.05,-5.836,-28.4,1.0674297808464,Indiana,1982-01-15
1982,1,16,11.47,-1.718,-26.445,6.23183250417014,Indiana,1982-01-16
1982,1,17,6.98,-18.271,-32.45,2.16427445411682,Indiana,1982-01-17
1982,1,18,10.63,-8.187,-17.57,0,Indiana,1982-01-18
1982,1,19,5,-2.489,-10.953,0,Indiana,1982-01-19
1982,1,20,7.92,-3.33,-12.864,0,Indiana,1982-01-20
1982,1,21,6.78,0.327,-4.828,5.47674298275069,Indiana,1982-01-21
1982,1,22,2.37,1.965,-9.852,12.0302343993899,Indiana,1982-01-22
1982,1,23,7.95,8.855,-10.779,14.7232890128635,Indiana,1982-01-23
1982,1,24,11.02,-11.65,-17.798,0,Indiana,1982-01-24
1982,1,25,8.71,-7.794,-14.185,2.28874689366876,Indiana,1982-01-25
1982,1,26,12.59,-12.563,-23.87,0,Indiana,1982-01-26
1982,1,27,12.14,3.011,-16.009,0,Indiana,1982-01-27
1982,1,28,10.66,3.207,-2.066,0,Indiana,1982-01-28
1982,1,29,7.99,5.371,-8.3,0,Indiana,1982-01-29
1982,1,30,1.69,4.795,-1.247,36.5463606638627,Indiana,1982-01-30
1982,1,31,3.81,-1.658,-9.505,45.7137379569303,Indiana,1982-01-31
1982,2,1,13.38,-10.242,-21.165,0,Indiana,1982-02-01
1982,2,2,12.53,-5.771,-15.589,0,Indiana,1982-02-02
1982,2,3,6.09,-5.624,-9.738,2.97753810872337,Indiana,1982-02-03
1982,2,4,13.91,-7.494,-16.806,1.15766333254896,Indiana,1982-02-04
1982,2,5,7.01,-8.411,-16.179,3.17335426802856,Indiana,1982-02-05
1982,2,6,14.74,-11.116,-23.35,0,Indiana,1982-02-06
1982,2,7,14.49,-8.55,-20.817,0,Indiana,1982-02-07
1982,2,8,9.67,-6.408,-16.22,0,Indiana,1982-02-08
1982,2,9,13.58,-6.87,-14.885,9.3564603920413,Indiana,1982-02-09
1982,2,10,14.73,-16.16,-26.906,0,Indiana,1982-02-10
1982,2,11,15.19,-8.937,-19.66,0,Indiana,1982-02-11
1982,2,12,9.65,-6.336,-14.05,0,Indiana,1982-02-12
1982,2,13,11.67,-3.727,-16.99,0,Indiana,1982-02-13
1982,2,14,12.92,2.356,-5.192,0,Indiana,1982-02-14
1982,2,15,13.41,4.494,2.028,0,Indiana,1982-02-15
1982,2,16,2.5,3.745,1.706,4.95144128797165,Indiana,1982-02-16
1982,2,17,5.15,1.905,-0.234,3.13375362247825,Indiana,1982-02-17
1982,2,18,2.46,0.488,-1.298,2.55853424334873,Indiana,1982-02-18
1982,2,19,9.15,2.868,-1.585,4.66417967140842,Indiana,1982-02-19
1982,2,20,9.71,8.958,1.18,1.88045501698753,Indiana,1982-02-20
1982,2,21,7.01,4.747,-0.906,0,Indiana,1982-02-21
1982,2,22,15.34,5.71,-5.933,0,Indiana,1982-02-22
1982,2,23,14.94,10.504,1.093,0,Indiana,1982-02-23
1982,2,24,7.46,5.781,-0.903,1.22930188704373,Indiana,1982-02-24
1982,2,25,15.39,-0.635,-8.171,0,Indiana,1982-02-25
1982,2,26,16.66,2.436,-8.529,0,Indiana,1982-02-26
1982,2,27,17.66,5.572,-6.338,0,Indiana,1982-02-27
1982,2,28,16.26,8.113,-6.067,0,Indiana,1982-02-28
1982,3,1,14.21,10.573,-1.028,0,Indiana,1982-03-01
1982,3,2,4.3,7.237,-0.659,7.37471675802226,Indiana,1982-03-02
1982,3,3,17.81,-0.828,-9.028,3.57340188134003,Indiana,1982-03-03
