site,variety,Date,year,doy,GrowingSeason,das,Tmax,Tmin,Prec,Rad,gdd,phenoCode,cyclePerc,lightInt,lightIntRef,agb,agbRef,yield,yieldRef,htTimeR,htTimeS,susceptible,latent,sporulating,dead,affected,disSev,disSevRef,lightIntHealthy,agbHealthy,yieldHealthy,lightSteal,senAccel,RUEreduce,assimilateSap
SchleswigHolstein,Generic,7/7/2009,2009,188,2008,210,19.036,14.034,4.2870045,19.76,942.6969,2,78.25933,0.9422725,,5130.212,,200.00607,,1,27.774057,0.00043934854,0.09903282,0.31195587,0.25136548,0.6623542,0.56332135,,0.0012260955,2779.9482,1.431014,0.6623542,0.13247083,0.88599527,33.11771
SchleswigHolstein,Generic,7/8/2009,2009,189,2008,211,18.204,13.489,3.8101454,18.08,956.4771,2,79.40332,0.8876089,,5215.1924,,274.2864,,0.9698297,28.743887,0.00022608666,0.09903282,0.31195587,0.25136548,0.6623542,0.56332135,,0.0005943403,2780.0051,1.4807519,0.6623542,0.13247083,0.88599527,33.11771
SchleswigHolstein,Generic,7/9/2009,2009,190,2008,212,16.623,12.411001,1.8736076,20.11,968.0494,2,80.364006,0.8110517,,5287.7236,,337.68466,,0.9716225,29.71551,0.00013459008,0.09903282,0.31195587,0.25136548,0.6623542,0.56332135,,0.0003232959,2780.034,1.5060233,0.6623542,0.13247083,0.88599527,33.11771
SchleswigHolstein,Generic,7/10/2009,2009,191,2008,213,18.02,11.587,6.673128,17.18,980.09216,2,81.363754,0.69474155,,5342.959,,385.96524,,0,29.71551,5.9480855E-05,0.19571306,0.23521724,0.32810414,0.75903445,0.56332135,,0.00017149265,2780.0476,1.517941,0.6623542,0.13247083,0.88599527,33.11771
SchleswigHolstein,Generic,7/11/2009,2009,192,2008,214,16.659,12.812,0,18.89,992.02295,2,82.3542,0.54829997,,5390.445,,427.4719,,1,30.71551,8.412721E-06,0.19571306,0.23521724,0.32810414,0.75903445,0.56332135,,1.9142548E-05,2780.0493,1.5193901,0.75903445,0.15180689,0.9419356,37.95172
SchleswigHolstein,Generic,7/12/2009,2009,193,2008,215,18.966,12.302,6.2312098,11.28,1005.44696,2,83.46861,0.37438667,,5412.23,,446.51376,,0,30.71551,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,9.437641E-06,2780.0498,1.5198702,0.75903445,0.15180689,0.9419356,37.95172
SchleswigHolstein,Generic,7/13/2009,2009,194,2008,216,20.195,14.136001,0,22.18,1021.44055,2,84.79635,0.20487975,0.5,5440.1587,,470.92584,,0,30.71551,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,7.3619964E-07,2780.0498,1.5199579,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/14/2009,2009,195,2008,217,23.516,12.461,0,20.91,1038.796,2,86.23714,0.09360024,,5453.212,,482.33536,,1,31.71551,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,0.25,2.950448E-07,2780.0498,1.5199939,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/15/2009,2009,196,2008,218,24.014,13.408001,2.086544,22.86,1057.3176,2,87.774734,0.037461393,,5459.307,,487.66302,,0,31.71551,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,1.1119803E-07,2780.0498,1.5200098,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/16/2009,2009,197,2008,219,21.665,14.359001,0,24.13,1074.7115,2,89.21872,0.015327405,,5461.7793,,489.82385,,1,32.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,4.4474202E-08,2780.0498,1.5200161,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/17/2009,2009,198,2008,220,25.229,14.104,3.244299,14.59,1094.7092,2,90.87885,0.0053983447,,5462.385,,490.3529,,1,33.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,1.5507524E-08,2780.0498,1.5200176,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/18/2009,2009,199,2008,221,19.506,15.240001,5.992651,11.11,1111.0486,2,92.23529,0.0022895834,,5462.5444,,490.49252,,0,33.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,6.556676E-09,2780.0498,1.520018,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/19/2009,2009,200,2008,222,18.361,14.3,0,19.83,1125.6418,2,93.44677,0.0010626323,,5462.6626,,490.59583,,1,34.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,3.039319E-09,2780.0498,1.5200182,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/20/2009,2009,201,2008,223,17.755,14.056,6.4001923,16.83,1139.521,2,94.59897,0.0005117462,,5462.7085,,490.636,,0,34.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,1.4628778E-09,2780.0498,1.5200183,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/21/2009,2009,202,2008,224,19.943,13.675,0,21.57,1154.918,2,95.87717,0.00022744747,,5462.7373,,490.66135,,1,35.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,0.375,6.499968E-10,2780.0498,1.5200185,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/22/2009,2009,203,2008,225,22.118,16.149,3.5452573,15.610001,1174.103,2,97.46984,8.278891E-05,,5462.747,,490.66968,,1,36.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,2.365592E-10,2780.0498,1.5200185,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/23/2009,2009,204,2008,226,19.242,15.168,11.445681,11.24,1190.1626,2,98.80305,3.552507E-05,,5462.7495,,490.67184,,1,37.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,1.0150366E-10,2780.0498,1.5200185,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/24/2009,2009,205,2008,227,17.785,14.573001,8.67086,16.14,1204.5012,2,99.99339,1.6690228E-05,,5462.751,,490.67316,,1,38.715508,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,4.7687094E-11,2780.0498,1.5200185,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,7/25/2009,2009,206,2008,228,18.16,13.354,4.3073626,17.51,1218.1313,2,100,8.139467E-06,,5462.752,,490.6738,,0,0,3.6778993E-06,0.2907781,0.18123834,0.38208303,0.8540995,0.56332135,,2.3255778E-11,2780.0498,1.5200185,0.8540995,0.1708199,0.97871304,42.704975
SchleswigHolstein,Generic,12/11/2009,2009,345,2009,1,4.954,2.763,1.7145247,1.6400001,0.41185853,1,0.034191027,0.02440409,,0.006334315,,0,,0,0,0,0,0,0,0,0,,0.02440409,0.006334315,0,0,0,0,0
SchleswigHolstein,Generic,12/12/2009,2009,346,2009,2,3.198,0.803,0,1.5900002,0.4692219,1,0.038953125,0.024419779,,0.0071902066,,0,,0,0,1,0,0,0,0,0,,0.024419779,0.0071902066,0,0,0,0,0
SchleswigHolstein,Generic,12/13/2009,2009,347,2009,3,1.922,-0.82799995,0,2.04,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/14/2009,2009,348,2009,4,2.093,-3.063,0,1.95,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/15/2009,2009,349,2009,5,1.6390002,-2.952,0,1.28,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/16/2009,2009,350,2009,6,1.336,-1.52,4.5378594,1.12,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/17/2009,2009,351,2009,7,-1.8129998,-5.696,11.085349,1.15,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/18/2009,2009,352,2009,8,-2.743,-6.627,0,2.13,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/19/2009,2009,353,2009,9,-5.2159996,-14.712,0,2.56,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/20/2009,2009,354,2009,10,-5.483,-8.46,1.5992372,1.92,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/21/2009,2009,355,2009,11,-1.4160001,-8.425,1.2994468,2.01,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/22/2009,2009,356,2009,12,2.4100003,-4.14,5.120206,1.06,0.46941102,1,0.038968828,0.024419835,,0.0071938266,,0,,0,0,1,0,0,0,0,0,,0.024419835,0.0071938266,0,0,0,0,0
SchleswigHolstein,Generic,12/23/2009,2009,357,2009,13,2.055,-1.001,0,2.48,0.46955207,1,0.03898054,0.024419868,,0.007197109,,0,,0,0,1,0,0,0,0,0,,0.024419868,0.007197109,0,0,0,0,0
SchleswigHolstein,Generic,12/24/2009,2009,358,2009,14,0.30500007,-3.178,0,2.05,0.46955207,1,0.03898054,0.024419868,,0.007197109,,0,,0,0,1,0,0,0,0,0,,0.024419868,0.007197109,0,0,0,0,0
SchleswigHolstein,Generic,12/25/2009,2009,359,2009,15,3.202,0.612,12.686304,0.25,0.5187178,1,0.043062102,0.024433328,,0.0073125158,,0,,0.0042925216,0.0042925216,1,0,0,0,0,0,,0.024433328,0.0073125158,0,0,0,0,0
SchleswigHolstein,Generic,12/26/2009,2009,360,2009,16,5.676,3.209,4.2234945,0.71,1.1301744,1,0.093823045,0.02460134,,0.011416709,,0,,0,0.0042925216,1,0,0,0,0,0,,0.02460134,0.011416709,0,0,0,0,0
SchleswigHolstein,Generic,12/27/2009,2009,361,2009,17,5.022,3.6530004,0,0.5,1.7023079,1,0.14131953,0.02475955,,0.014138503,,0,,0,0.0042925216,1,0,0,0,0,0,,0.02475955,0.014138503,0,0,0,0,0
SchleswigHolstein,Generic,12/28/2009,2009,362,2009,18,4.626,-2.596,0,2.47,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,12/29/2009,2009,363,2009,19,1.7620001,-3.013,0,2.55,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,12/30/2009,2009,364,2009,20,1.516,-2.251,0,1.28,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,12/31/2009,2009,365,2009,21,0.26399994,-3.07,0,1.88,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/1/2010,2010,1,2009,22,-2.098,-4.176,0,2.56,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/2/2010,2010,2,2009,23,-2.2940001,-4.742,1.0598779,1.78,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/3/2010,2010,3,2009,24,-4.512,-7.824,0,2.3,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/4/2010,2010,4,2009,25,0.9819999,-5.51,1.9367784,1.84,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/5/2010,2010,5,2009,26,0.116999984,-1.158,1.5710771,1.52,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/6/2010,2010,6,2009,27,-1.1160002,-7.615,0,1.6300001,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/7/2010,2010,7,2009,28,-3.1210003,-9.839,0,2.42,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/8/2010,2010,8,2009,29,-4.368,-7.422,0,2.57,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/9/2010,2010,9,2009,30,-1.7019999,-7.1699996,0,2.48,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/10/2010,2010,10,2009,31,-0.153,-1.508,3.1588216,1.2,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/11/2010,2010,11,2009,32,-0.329,-2.14,2.7014196,1.6700001,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/12/2010,2010,12,2009,33,-0.7789999,-3.4079998,0,2.15,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/13/2010,2010,13,2009,34,-1.3890002,-3.537,0,1.72,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/14/2010,2010,14,2009,35,-1.085,-2.533,0,1.73,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/15/2010,2010,15,2009,36,-1.5390002,-2.754,0,1.6000001,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/16/2010,2010,16,2009,37,-0.6470001,-2.71,0,2.39,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/17/2010,2010,17,2009,38,-1.471,-3.701,2.7263105,1.08,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/18/2010,2010,18,2009,39,0.96000004,-4.734,2.6518106,3.1800003,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/19/2010,2010,19,2009,40,0.90500003,-1.68,0,2.23,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/20/2010,2010,20,2009,41,-0.05099988,-2.662,1.3864131,1.25,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/21/2010,2010,21,2009,42,-3.21,-7.399,0,2.23,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/22/2010,2010,22,2009,43,-5.596,-7.907,0,2.72,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/23/2010,2010,23,2009,44,-5.877,-7.957,0,2.11,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/24/2010,2010,24,2009,45,-7.6010003,-9.551,0,1.55,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/25/2010,2010,25,2009,46,-5.368,-9.658,0,4.39,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/26/2010,2010,26,2009,47,-2.618,-12.673,0,4.08,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/27/2010,2010,27,2009,48,3.8330002,-8.385,5.93127,0.97,1.7073988,1,0.14174215,0.024760963,,0.014258149,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024760963,0.014258149,0,0,0,0,0
SchleswigHolstein,Generic,1/28/2010,2010,28,2009,49,1.942,-0.00999999,0,4.05,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,1/29/2010,2010,29,2009,50,0.47399998,-3.146,9.148825,1.71,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,1/30/2010,2010,30,2009,51,-3.2090003,-10.029,2.6390712,4.87,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,1/31/2010,2010,31,2009,52,0.61699986,-3.07,4.4018984,3.9,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,2/1/2010,2010,32,2009,53,0.30200005,-7.315,5.302839,3.8,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,2/2/2010,2010,33,2009,54,1.5640001,-4.609,9.317625,1.56,1.7115443,1,0.1420863,0.024762115,,0.014417906,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014417906,0,0,0,0,0
SchleswigHolstein,Generic,2/3/2010,2010,34,2009,55,1.942,-1.124,0,3.9500003,1.7115508,1,0.14208685,0.024762115,,0.014418151,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014418151,0,0,0,0,0
SchleswigHolstein,Generic,2/4/2010,2010,35,2009,56,1.006,-1.3039999,0,3.79,1.7115508,1,0.14208685,0.024762115,,0.014418151,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762115,0.014418151,0,0,0,0,0
SchleswigHolstein,Generic,2/5/2010,2010,36,2009,57,1.872,-0.45300007,0,4.75,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/6/2010,2010,37,2009,58,-0.07800007,-2.611,0,3.1800003,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/7/2010,2010,38,2009,59,-2.6809998,-4.366,0,3.1400003,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/8/2010,2010,39,2009,60,-4.511,-7.011,0,3.4499998,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/9/2010,2010,40,2009,61,-3.79,-8.099,0,4.32,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/10/2010,2010,41,2009,62,-1.8899999,-5.718,1.7223775,3.8900003,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/11/2010,2010,42,2009,63,-2.8890002,-7.954,0,6.9399996,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/12/2010,2010,43,2009,64,-2.2989998,-8.164,0,5.16,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/13/2010,2010,44,2009,65,-3.1020002,-4.63,1.54652,4.01,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/14/2010,2010,45,2009,66,-0.83899987,-4.682,1.0770011,4.56,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/15/2010,2010,46,2009,67,-2.5530002,-6.352,0,7.04,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/16/2010,2010,47,2009,68,-0.46600008,-5.032,0,6.42,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/17/2010,2010,48,2009,69,-1.4550002,-6.56,0,5.51,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/18/2010,2010,49,2009,70,1.2509999,-2.584,2.308512,2.45,1.7125218,1,0.14216745,0.024762386,,0.014462037,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024762386,0.014462037,0,0,0,0,0
SchleswigHolstein,Generic,2/19/2010,2010,50,2009,71,3.5180001,-0.5790001,1.9224584,5.18,1.733004,1,0.1438678,0.02476807,,0.015471856,,0,,0,0.0042925216,1,0,0,0,0,0,,0.02476807,0.015471856,0,0,0,0,0
SchleswigHolstein,Generic,2/20/2010,2010,51,2009,72,1.186,-1.732,3.2812536,5.48,1.733004,1,0.1438678,0.02476807,,0.015471856,,0,,0,0.0042925216,1,0,0,0,0,0,,0.02476807,0.015471856,0,0,0,0,0
SchleswigHolstein,Generic,2/21/2010,2010,52,2009,73,-0.28499985,-5.62,0,7.1900005,1.733004,1,0.1438678,0.02476807,,0.015471856,,0,,0,0.0042925216,1,0,0,0,0,0,,0.02476807,0.015471856,0,0,0,0,0
SchleswigHolstein,Generic,2/22/2010,2010,53,2009,74,2.616,-1.642,7.5250864,6.05,1.7330737,1,0.1438736,0.024768088,,0.015475869,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024768088,0.015475869,0,0,0,0,0
SchleswigHolstein,Generic,2/23/2010,2010,54,2009,75,0.8870001,-5.988,0,8.32,1.7330737,1,0.1438736,0.024768088,,0.015475869,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024768088,0.015475869,0,0,0,0,0
SchleswigHolstein,Generic,2/24/2010,2010,55,2009,76,0.30900002,-4.939,1.2220025,3.4299998,1.7330737,1,0.1438736,0.024768088,,0.015475869,,0,,0,0.0042925216,1,0,0,0,0,0,,0.024768088,0.015475869,0,0,0,0,0
SchleswigHolstein,Generic,2/25/2010,2010,56,2009,77,5.093,0.61899996,3.0668643,2.17,1.9050145,1,0.1581475,0.02481585,,0.019033927,,0,,0.023197528,0.02749005,1,0,0,0,0,0,,0.02481585,0.019033927,0,0,0,0,0
SchleswigHolstein,Generic,2/26/2010,2010,57,2009,78,6.302,2.0570002,3.4808507,5.65,2.4208446,1,0.20096986,0.024959655,,0.046987597,,0,,0,0.02749005,1,0,0,0,0,0,,0.024959655,0.046987597,0,0,0,0,0
SchleswigHolstein,Generic,2/27/2010,2010,58,2009,79,5.327,2.458,4.284054,3.81,2.8430645,1,0.23602107,0.025077982,,0.062490083,,0,,0,0.02749005,1,0,0,0,0,0,,0.025077982,0.062490083,0,0,0,0,0
SchleswigHolstein,Generic,2/28/2010,2010,59,2009,80,3.792,1.5379999,7.8595753,2.34,2.9828007,1,0.24762146,0.025117254,,0.06564612,,0,,0,0.02749005,1,0,0,0,0,0,,0.025117254,0.06564612,0,0,0,0,0
SchleswigHolstein,Generic,3/1/2010,2010,60,2009,81,3.927,0.9000001,5.050905,6.85,3.0861387,1,0.25620022,0.025146348,,0.07248634,,0,,0,0.02749005,1,0,0,0,0,0,,0.025146348,0.07248634,0,0,0,0,0
SchleswigHolstein,Generic,3/2/2010,2010,61,2009,82,3.876,-0.029999971,1.884073,8.54,3.1366525,1,0.26039368,0.025160572,,0.07665727,,0,,0,0.02749005,1,0,0,0,0,0,,0.025160572,0.07665727,0,0,0,0,0
SchleswigHolstein,Generic,3/3/2010,2010,62,2009,83,3.9029999,-1.0729998,0,9.34,3.1545854,1,0.26188242,0.025165625,,0.07827703,,0,,0,0.02749005,1,0,0,0,0,0,,0.025165625,0.07827703,0,0,0,0,0
SchleswigHolstein,Generic,3/4/2010,2010,63,2009,84,2.174,-3.483,0,10.92,3.1545854,1,0.26188242,0.025165625,,0.07827703,,0,,0,0.02749005,1,0,0,0,0,0,,0.025165625,0.07827703,0,0,0,0,0
SchleswigHolstein,Generic,3/5/2010,2010,64,2009,85,2.96,-3.902,8.471566,7.4300003,3.1545854,1,0.26188242,0.025165625,,0.07827703,,0,,0,0.02749005,1,0,0,0,0,0,,0.025165625,0.07827703,0,0,0,0,0
